Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,BldgType,HouseStyle,OverallQual,OverallCond,Foundation,BsmtQual,BsmtCond,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Fireplaces,FireplaceQu,GarageQual,GarageCond,PoolQC,Fence,SaleCondition,SalePrice
799,60,RL,104,13518,Reg,1Fam,2Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,2,Gd,TA,TA,NA,NA,Partial,485000
800,50,RL,60,7200,Reg,1Fam,1.5Fin,5,7,BrkTil,Gd,TA,GasA,Ex,Y,SBrkr,Gd,2,TA,TA,TA,NA,MnPrv,Normal,175000
801,60,RL,79,12798,IR1,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,200000
802,30,RM,40,4800,Reg,1Fam,1Story,4,7,CBlock,TA,TA,GasA,Ex,Y,FuseA,TA,0,NA,TA,TA,NA,NA,Normal,109900
803,60,RL,63,8199,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,189000
804,60,RL,107,13891,Reg,1Fam,2Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Partial,582933
805,20,RL,75,9000,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,GdWo,Family,118000
806,20,RL,91,12274,IR1,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Ex,0,NA,TA,TA,NA,NA,Partial,227680
807,80,RL,75,9750,Reg,1Fam,SLvl,5,5,PConc,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,135500
808,70,RL,144,21384,Reg,1Fam,2Story,5,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,223500
809,80,RL,85,13400,Reg,1Fam,SLvl,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,GdWo,Normal,159950
810,75,RM,90,8100,Reg,1Fam,2.5Unf,5,5,PConc,TA,TA,GasA,TA,N,FuseA,TA,0,NA,Fa,Po,NA,MnPrv,Normal,106000
811,20,RL,78,10140,Reg,1Fam,1Story,6,6,CBlock,TA,TA,GasA,Fa,Y,SBrkr,Gd,1,Fa,TA,TA,Fa,GdPrv,Normal,181000
812,120,RM,NA,4438,Reg,TwnhsE,1Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,144500
813,20,C (all),66,8712,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,N,FuseA,Fa,0,NA,TA,TA,NA,NA,Alloca,55993
814,20,RL,75,9750,Reg,1Fam,1Story,6,6,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,157900
815,50,RL,45,8248,Reg,1Fam,1.5Fin,5,7,BrkTil,TA,TA,GasW,Gd,Y,SBrkr,Fa,0,NA,TA,TA,NA,NA,Normal,116000
816,20,RL,48,12137,IR2,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,224900
817,20,RL,NA,11425,IR1,1Fam,1Story,5,6,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,137000
818,20,RL,NA,13265,IR1,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,2,Gd,TA,TA,NA,NA,Normal,271000
819,80,RL,80,8816,Reg,1Fam,SLvl,6,7,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,155000
820,120,RL,44,6371,IR1,TwnhsE,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,224000
821,60,RL,72,7226,IR1,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,183000
822,20,RM,60,6000,Reg,2fmCon,1Story,4,4,CBlock,Fa,TA,GasA,TA,N,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,93000
823,60,RL,NA,12394,IR1,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Family,225000
824,50,RL,60,9900,Reg,1Fam,1.5Fin,6,7,BrkTil,TA,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,GdWo,Normal,139500
825,20,FV,81,11216,Reg,1Fam,1Story,8,5,PConc,Gd,Gd,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,232600
826,20,RL,114,14803,Reg,1Fam,1Story,10,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Partial,385000
827,45,RM,50,6130,Reg,1Fam,1.5Unf,5,6,BrkTil,TA,TA,GasA,Gd,Y,SBrkr,Gd,0,NA,NA,NA,NA,NA,Normal,109500
828,20,RL,65,8529,IR1,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,189000
829,60,RL,NA,28698,IR2,1Fam,2Story,5,5,PConc,TA,Gd,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Abnorml,185000
830,160,FV,24,2544,Reg,Twnhs,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,147400
831,20,RL,80,11900,IR1,1Fam,1Story,6,5,CBlock,TA,TA,GasA,TA,Y,FuseA,TA,2,Gd,TA,TA,NA,NA,Normal,166000
832,160,FV,30,3180,Reg,TwnhsE,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,151000
833,60,RL,44,9548,IR1,1Fam,2Story,7,6,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,237000
834,20,RL,100,10004,Reg,1Fam,1Story,6,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,167000
835,20,RL,75,7875,Reg,1Fam,1Story,5,6,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,GdWo,Normal,139950
836,20,RL,60,9600,Reg,1Fam,1Story,4,7,CBlock,Gd,TA,GasA,TA,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,128000
837,30,RM,90,8100,Reg,1Fam,1Story,5,6,BrkTil,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,GdWo,Normal,153500
838,160,RM,21,1680,Reg,Twnhs,2Story,6,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,100000
839,20,RL,75,9525,Reg,1Fam,1Story,5,6,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,144000
840,50,RL,70,11767,Reg,1Fam,1.5Fin,5,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,130500
841,70,RH,NA,12155,IR1,1Fam,2Story,6,8,BrkTil,TA,TA,GasA,TA,N,SBrkr,Fa,0,NA,TA,TA,NA,NA,Normal,140000
842,70,RM,60,10440,Reg,1Fam,2Story,5,8,PConc,TA,TA,GasA,Gd,Y,SBrkr,Gd,1,Po,Gd,TA,NA,NA,Normal,157500
843,80,RL,82,9020,Reg,1Fam,SLvl,6,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,Gd,Gd,NA,GdPrv,Normal,174900
844,90,RL,80,8000,Reg,Duplex,1Story,5,4,CBlock,TA,TA,GasA,Ex,N,SBrkr,TA,0,NA,NA,NA,NA,NA,Normal,141000
845,50,RM,100,12665,IR1,1Fam,1.5Fin,5,8,BrkTil,TA,TA,GasA,Gd,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,153900
846,85,RL,NA,16647,IR1,1Fam,SFoyer,5,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,2,TA,TA,TA,NA,NA,Normal,171000
847,60,RL,75,9317,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,213000
848,20,RL,36,15523,IR1,1Fam,1Story,5,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Fa,TA,TA,NA,NA,Normal,133500
849,50,RL,75,45600,IR2,1Fam,1.5Fin,6,8,BrkTil,TA,TA,GasA,TA,Y,SBrkr,TA,1,Gd,Fa,TA,NA,NA,Normal,240000
850,80,RL,80,9600,Reg,1Fam,SLvl,6,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,187000
851,120,RM,36,4435,Reg,TwnhsE,1Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,131500
852,120,RL,NA,3196,Reg,TwnhsE,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,215000
853,75,RL,53,7128,Reg,1Fam,2.5Unf,7,5,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,2,Gd,TA,TA,NA,MnPrv,Normal,164000
854,80,RL,NA,12095,IR1,1Fam,SLvl,6,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,Fa,TA,TA,NA,MnPrv,Normal,158000
855,20,RL,102,17920,Reg,1Fam,1Story,5,4,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Abnorml,170000
856,20,RL,NA,6897,IR1,1Fam,1Story,5,8,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,127000
857,80,RL,NA,10970,IR1,1Fam,SLvl,6,6,CBlock,Gd,Gd,GasA,TA,Y,SBrkr,TA,0,NA,TA,Fa,NA,MnPrv,Normal,147000
858,60,RL,65,8125,Reg,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,174000
859,20,RL,80,10400,Reg,1Fam,1Story,7,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,MnPrv,Family,152000
860,60,RL,NA,11029,IR1,1Fam,2Story,6,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,250000
861,50,RL,55,7642,Reg,1Fam,1.5Fin,7,8,BrkTil,TA,TA,GasA,Gd,Y,SBrkr,Gd,1,Gd,TA,TA,NA,GdPrv,Normal,189950
862,190,RL,75,11625,Reg,2fmCon,1Story,5,4,PConc,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,131500
863,20,RL,81,9672,Reg,1Fam,1Story,6,5,PConc,Gd,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,GdPrv,Normal,152000
864,20,RL,70,7931,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,GdPrv,Normal,132500
865,20,FV,72,8640,Reg,1Fam,1Story,7,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,250580
866,20,RL,NA,8750,IR1,1Fam,1Story,5,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,148500
867,20,RL,67,10656,IR1,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,248900
868,20,RL,85,6970,Reg,1Fam,1Story,4,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,Fa,0,NA,TA,TA,NA,NA,Normal,129000
869,60,RL,NA,14762,IR2,1Fam,2Story,5,6,Slab,NA,NA,GasA,Gd,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,169000
870,60,RL,80,9938,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,GdPrv,Normal,236000
871,20,RL,60,6600,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,Gd,N,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,109500
872,60,RL,70,8750,Reg,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,200500
873,20,RL,74,8892,Reg,1Fam,1Story,5,7,Stone,TA,TA,GasA,Gd,Y,SBrkr,Gd,0,NA,TA,TA,NA,GdWo,Normal,116000
874,40,RL,60,12144,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,133000
875,50,RM,52,5720,Reg,1Fam,1.5Fin,5,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Abnorml,66500
876,60,FV,75,9000,Reg,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Partial,303477
877,20,RL,94,25286,Reg,1Fam,1Story,4,5,PConc,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,132250
878,60,RL,74,8834,Reg,1Fam,2Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Normal,350000
879,85,RL,88,11782,IR1,1Fam,SFoyer,5,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,Gd,0,NA,TA,TA,NA,MnPrv,Normal,148000
880,20,RL,NA,7000,IR1,1Fam,1Story,5,8,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,GdWo,Normal,136500
881,20,RL,60,7024,Reg,1Fam,1Story,5,5,PConc,Ex,Gd,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,157000
882,50,RL,44,13758,IR1,1Fam,1.5Fin,7,5,CBlock,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,187500
883,60,RL,NA,9636,IR1,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,TA,1,TA,TA,TA,NA,MnPrv,Normal,178000
884,75,RL,60,6204,Reg,1Fam,2.5Fin,4,5,PConc,TA,Fa,GasA,TA,N,SBrkr,TA,0,NA,TA,Gd,NA,NA,Normal,118500
885,20,RL,65,7150,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,GdWo,Normal,100000
886,120,FV,50,5119,IR1,TwnhsE,1Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Abnorml,328900
887,90,RL,70,8393,Reg,Duplex,1Story,5,5,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Family,145000
888,50,RL,59,16466,IR1,1Fam,1.5Fin,5,7,PConc,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,135500
889,20,RL,95,15865,IR1,1Fam,1Story,8,6,PConc,TA,Gd,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,268000
890,20,RL,128,12160,Reg,1Fam,1Story,6,4,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,149500
891,50,RL,60,8064,Reg,1Fam,1.5Fin,5,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Po,TA,TA,NA,MnPrv,Normal,122900
892,60,RL,70,11184,Reg,1Fam,2Story,6,5,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,172500
893,20,RL,70,8414,Reg,1Fam,1Story,6,8,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,154500
894,20,RL,NA,13284,Reg,1Fam,1Story,5,5,PConc,Gd,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,GdPrv,Normal,165000
895,90,RL,64,7018,Reg,Duplex,1Story,5,5,Slab,NA,NA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Alloca,118858
896,60,RL,71,7056,Reg,1Fam,2Story,6,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,140000
897,30,RM,50,8765,Reg,1Fam,1Story,4,6,BrkTil,TA,TA,GasA,Ex,N,SBrkr,TA,0,NA,TA,TA,NA,NA,Abnorml,106500
898,90,RL,64,7018,Reg,Duplex,2Story,5,5,Slab,NA,NA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Alloca,142953
899,20,RL,100,12919,IR1,1Fam,1Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,2,Gd,TA,TA,NA,NA,Partial,611657
900,20,RL,65,6993,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,135000
901,20,RL,NA,7340,IR1,1Fam,1Story,4,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,110000
902,20,RL,64,8712,IR1,1Fam,1Story,5,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,153000
903,60,RL,63,7875,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,180000
904,20,RL,50,14859,IR1,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,240000
905,20,RL,NA,6173,IR1,1Fam,1Story,5,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,125500
906,20,RL,80,9920,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,128000
907,20,RL,116,13501,IR1,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,255000
908,50,RL,86,11500,IR1,1Fam,1.5Fin,7,7,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,Gd,1,Gd,Fa,TA,NA,NA,Normal,250000
909,20,RL,NA,8885,IR1,1Fam,1Story,5,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,131000
910,60,RL,149,12589,IR2,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,174000
911,90,RL,80,11600,Reg,Duplex,2Story,5,5,CBlock,TA,TA,GasA,TA,Y,FuseA,TA,0,NA,TA,TA,NA,NA,Normal,154300
912,20,RL,NA,9286,IR1,1Fam,1Story,5,7,CBlock,Gd,Gd,GasA,TA,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,143500
913,30,RM,51,6120,Reg,1Fam,1Story,5,7,BrkTil,TA,TA,GasA,TA,N,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Abnorml,88000
914,90,RH,82,6270,Reg,Duplex,2Story,5,6,CBlock,TA,TA,GasA,TA,N,FuseA,TA,0,NA,TA,TA,NA,NA,Normal,145000
915,160,FV,30,3000,Reg,TwnhsE,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,173733
916,160,RM,21,2001,Reg,Twnhs,2Story,4,5,CBlock,TA,TA,GasA,Fa,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,75000
917,20,C (all),50,9000,Reg,1Fam,1Story,2,3,CBlock,TA,TA,GasA,TA,N,FuseA,TA,0,NA,TA,TA,NA,NA,Abnorml,35311
918,20,RL,NA,17140,Reg,1Fam,1Story,4,6,CBlock,TA,TA,GasA,Ex,Y,FuseA,TA,0,NA,TA,TA,NA,NA,Normal,135000
919,60,RL,103,13125,IR1,1Fam,2Story,7,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,GdPrv,Normal,238000
920,20,RL,87,11029,IR1,1Fam,1Story,6,8,CBlock,Gd,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,176500
921,60,RL,70,8462,IR1,1Fam,2Story,6,5,PConc,Gd,Gd,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,201000
922,90,RL,67,8777,Reg,Duplex,1.5Fin,5,7,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,NA,NA,NA,GdPrv,Normal,145900
923,20,RL,65,10237,Reg,1Fam,1Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,169990
924,120,RL,50,8012,Reg,TwnhsE,1Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Fa,TA,TA,NA,NA,Normal,193000
925,20,RL,79,10240,Reg,1Fam,1Story,6,6,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,207500
926,20,RL,NA,15611,IR1,1Fam,1Story,5,6,PConc,Gd,TA,GasA,TA,Y,SBrkr,Ex,0,NA,TA,TA,NA,NA,Abnorml,175000
927,60,RL,93,11999,Reg,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Normal,285000
928,60,RL,NA,9900,Reg,1Fam,2Story,7,5,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,1,Gd,TA,TA,NA,GdPrv,Normal,176000
929,20,RL,NA,11838,Reg,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Ex,1,TA,TA,TA,NA,NA,Normal,236500
930,60,RL,NA,13006,IR1,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,222000
931,20,RL,73,8925,IR1,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,201000
932,20,RL,70,9100,Reg,1Fam,1Story,5,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,GdWo,Normal,117500
933,20,RL,84,11670,IR1,1Fam,1Story,9,5,PConc,Ex,Gd,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Normal,320000
934,20,RL,63,8487,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,190000
935,20,RL,313,27650,IR2,1Fam,1Story,7,7,CBlock,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,242000
936,30,RL,52,5825,IR1,1Fam,1Story,4,5,PConc,Fa,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,79900
937,20,RL,67,10083,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,184900
938,60,RL,75,9675,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,253000
939,60,RL,73,8760,Reg,1Fam,2Story,7,5,PConc,Gd,Gd,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,239799
940,70,RL,NA,24090,Reg,1Fam,2Story,7,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,2,TA,TA,TA,NA,NA,Normal,244400
941,90,RL,55,12640,IR1,Duplex,1Story,6,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,150900
942,60,RL,NA,8755,IR1,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,GdPrv,Normal,214000
943,90,RL,42,7711,IR1,Duplex,1Story,4,3,PConc,Gd,TA,GasA,TA,Y,SBrkr,TA,0,NA,NA,NA,NA,NA,Abnorml,150000
944,90,RL,100,25000,Reg,Duplex,1Story,5,4,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,143000
945,20,RL,NA,14375,IR1,1Fam,SLvl,6,6,CBlock,TA,TA,GasA,Gd,Y,FuseA,Gd,1,Gd,TA,TA,NA,NA,Abnorml,137500
946,50,RM,98,8820,Reg,1Fam,1.5Fin,5,6,BrkTil,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnWw,Normal,124900
947,80,RL,70,8163,Reg,1Fam,SLvl,5,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,143000
948,20,RL,85,14536,Reg,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,270000
949,60,RL,65,14006,IR1,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,192500
950,20,RL,78,9360,Reg,1Fam,1Story,6,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,197500
951,20,RL,60,7200,Reg,1Fam,1Story,5,8,CBlock,TA,TA,GasA,Gd,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,129000
952,20,RH,60,7800,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Abnorml,119900
953,85,RL,60,7200,Reg,1Fam,SFoyer,5,8,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,133900
954,60,RL,NA,11075,IR1,1Fam,2Story,5,4,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Po,TA,TA,NA,MnPrv,Normal,172000
955,90,RL,35,9400,IR1,Duplex,SFoyer,6,5,CBlock,Gd,Gd,GasA,TA,Y,SBrkr,TA,0,NA,NA,NA,NA,NA,AdjLand,127500
956,90,RH,82,7136,IR1,Duplex,2Story,6,6,CBlock,Gd,TA,GasA,TA,N,FuseF,TA,0,NA,TA,TA,NA,NA,Normal,145000
957,160,RM,24,1300,Reg,TwnhsE,2Story,6,6,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,GdPrv,Normal,124000
958,20,RL,70,7420,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,132000
